plot,VegType,country,n_plots,Species,stem_density
12_110,Juveniles,DE,5,casa,0
12_110,Juveniles,DE,5,aehi,0
12_110,Juveniles,DE,5,cabe,0
12_110,Juveniles,DE,5,ulsp,0
12_110,Juveniles,DE,5,rops,0
12_110,Juveniles,DE,5,saca,0
12_110,Juveniles,DE,5,juni,0
12_110,Juveniles,DE,5,jure,0
12_110,Juveniles,DE,5,qusp,0
12_110,Juveniles,DE,5,sasp,0
12_110,Juveniles,DE,5,aial,0
12_110,Juveniles,DE,5,osca,0
12_110,Juveniles,DE,5,fror,0
12_110,Juveniles,DE,5,ilaq,0
12_110,Juveniles,DE,5,pist,0
12_110,Saplings,DE,5,piab,5500
12_110,Saplings,DE,5,pisy,0
12_110,Saplings,DE,5,lade,0
12_110,Saplings,DE,5,abal,0
12_110,Saplings,DE,5,psme,0
12_110,Saplings,DE,5,taba,0
12_110,Saplings,DE,5,fasy,0
12_110,Saplings,DE,5,quro,1000
12_110,Saplings,DE,5,acca,0
12_110,Saplings,DE,5,acpl,0
12_110,Saplings,DE,5,acps,0
12_110,Saplings,DE,5,algl,0
12_110,Saplings,DE,5,alin,0
12_110,Saplings,DE,5,alvi,0
12_110,Saplings,DE,5,potr,0
12_110,Saplings,DE,5,posp,0
12_110,Saplings,DE,5,besp,0
12_110,Saplings,DE,5,frex,0
12_110,Saplings,DE,5,tisp,0
12_110,Saplings,DE,5,prav,0
12_110,Saplings,DE,5,soau,0
12_110,Saplings,DE,5,soto,0
12_110,Saplings,DE,5,soar,0
12_110,Saplings,DE,5,casa,0
12_110,Saplings,DE,5,aehi,0
12_110,Saplings,DE,5,cabe,0
12_110,Saplings,DE,5,ulsp,0
12_110,Saplings,DE,5,rops,0
12_110,Saplings,DE,5,saca,0
12_110,Saplings,DE,5,juni,0
12_110,Saplings,DE,5,jure,0
12_110,Saplings,DE,5,qusp,0
12_110,Saplings,DE,5,sasp,0
12_110,Saplings,DE,5,aial,0
12_110,Saplings,DE,5,osca,0
12_110,Saplings,DE,5,fror,0
12_110,Saplings,DE,5,ilaq,0
12_110,Saplings,DE,5,pist,0
12_111,Mature,DE,5,piab,0
12_111,Mature,DE,5,pisy,0
12_111,Mature,DE,5,lade,0
12_111,Mature,DE,5,abal,0
12_111,Mature,DE,5,psme,0
12_111,Mature,DE,5,taba,0
12_111,Mature,DE,5,fasy,500
12_111,Mature,DE,5,quro,0
12_111,Mature,DE,5,acca,0
12_111,Mature,DE,5,acpl,0
12_111,Mature,DE,5,acps,0
12_111,Mature,DE,5,algl,0
12_111,Mature,DE,5,alin,0
12_111,Mature,DE,5,alvi,0
12_111,Mature,DE,5,potr,0
12_111,Mature,DE,5,posp,0
12_111,Mature,DE,5,besp,0
12_111,Mature,DE,5,frex,0
12_111,Mature,DE,5,tisp,0
12_111,Mature,DE,5,prav,0
12_111,Mature,DE,5,soau,0
12_111,Mature,DE,5,soto,0
12_111,Mature,DE,5,soar,0
12_111,Mature,DE,5,casa,0
12_111,Mature,DE,5,aehi,0
12_111,Mature,DE,5,cabe,0
12_111,Mature,DE,5,ulsp,0
12_111,Mature,DE,5,rops,0
12_111,Mature,DE,5,saca,0
12_111,Mature,DE,5,juni,0
12_111,Mature,DE,5,jure,0
12_111,Mature,DE,5,qusp,0
12_111,Mature,DE,5,sasp,0
12_111,Mature,DE,5,aial,0
12_111,Mature,DE,5,osca,0
12_111,Mature,DE,5,fror,0
12_111,Mature,DE,5,ilaq,0
12_111,Mature,DE,5,pist,0
12_111,Juveniles,DE,5,piab,0
12_111,Juveniles,DE,5,pisy,0
12_111,Juveniles,DE,5,lade,0
12_111,Juveniles,DE,5,abal,0
12_111,Juveniles,DE,5,psme,0
12_111,Juveniles,DE,5,taba,0
12_111,Juveniles,DE,5,fasy,0
12_111,Juveniles,DE,5,quro,0
12_111,Juveniles,DE,5,acca,0
12_111,Juveniles,DE,5,acpl,0
12_111,Juveniles,DE,5,acps,0
12_111,Juveniles,DE,5,algl,0
12_111,Juveniles,DE,5,alin,0
12_111,Juveniles,DE,5,alvi,0
12_111,Juveniles,DE,5,potr,0
12_111,Juveniles,DE,5,posp,0
12_111,Juveniles,DE,5,besp,500
12_111,Juveniles,DE,5,frex,0
12_111,Juveniles,DE,5,tisp,0
12_111,Juveniles,DE,5,prav,0
12_111,Juveniles,DE,5,soau,0
12_111,Juveniles,DE,5,soto,0
12_111,Juveniles,DE,5,soar,0
12_111,Juveniles,DE,5,casa,0
12_111,Juveniles,DE,5,aehi,0
12_111,Juveniles,DE,5,cabe,0
12_111,Juveniles,DE,5,ulsp,0
12_111,Juveniles,DE,5,rops,0
12_111,Juveniles,DE,5,saca,0
12_111,Juveniles,DE,5,juni,0
12_111,Juveniles,DE,5,jure,0
12_111,Juveniles,DE,5,qusp,0
12_111,Juveniles,DE,5,sasp,0
12_111,Juveniles,DE,5,aial,0
12_111,Juveniles,DE,5,osca,0
12_111,Juveniles,DE,5,fror,0
12_111,Juveniles,DE,5,ilaq,0
12_111,Juveniles,DE,5,pist,0
12_111,Saplings,DE,5,piab,15500
12_111,Saplings,DE,5,pisy,0
12_111,Saplings,DE,5,lade,0
12_111,Saplings,DE,5,abal,0
12_111,Saplings,DE,5,psme,0
12_111,Saplings,DE,5,taba,0
12_111,Saplings,DE,5,fasy,3500
12_111,Saplings,DE,5,quro,500
12_111,Saplings,DE,5,acca,0
12_111,Saplings,DE,5,acpl,0
12_111,Saplings,DE,5,acps,0
12_111,Saplings,DE,5,algl,0
12_111,Saplings,DE,5,alin,0
12_111,Saplings,DE,5,alvi,0
12_111,Saplings,DE,5,potr,0
12_111,Saplings,DE,5,posp,0
12_111,Saplings,DE,5,besp,0
12_111,Saplings,DE,5,frex,0
12_111,Saplings,DE,5,tisp,0
12_111,Saplings,DE,5,prav,0
12_111,Saplings,DE,5,soau,0
12_111,Saplings,DE,5,soto,0
12_111,Saplings,DE,5,soar,0
12_111,Saplings,DE,5,casa,0
12_111,Saplings,DE,5,aehi,0
12_111,Saplings,DE,5,cabe,500
12_111,Saplings,DE,5,ulsp,0
12_111,Saplings,DE,5,rops,0
12_111,Saplings,DE,5,saca,0
12_111,Saplings,DE,5,juni,0
12_111,Saplings,DE,5,jure,0
12_111,Saplings,DE,5,qusp,0
12_111,Saplings,DE,5,sasp,0
12_111,Saplings,DE,5,aial,0
12_111,Saplings,DE,5,osca,0
12_111,Saplings,DE,5,fror,0
12_111,Saplings,DE,5,ilaq,0
12_111,Saplings,DE,5,pist,0
12_112,Mature,DE,5,piab,0
12_112,Mature,DE,5,pisy,0
12_112,Mature,DE,5,lade,0
12_112,Mature,DE,5,abal,0
12_112,Mature,DE,5,psme,0
12_112,Mature,DE,5,taba,0
12_112,Mature,DE,5,fasy,500
12_112,Mature,DE,5,quro,500
12_112,Mature,DE,5,acca,0
12_112,Mature,DE,5,acpl,0
12_112,Mature,DE,5,acps,0
12_112,Mature,DE,5,algl,0
12_112,Mature,DE,5,alin,0
12_112,Mature,DE,5,alvi,0
12_112,Mature,DE,5,potr,0
12_112,Mature,DE,5,posp,0
12_112,Mature,DE,5,besp,0
12_112,Mature,DE,5,frex,0
12_112,Mature,DE,5,tisp,0
12_112,Mature,DE,5,prav,0
12_112,Mature,DE,5,soau,0
12_112,Mature,DE,5,soto,0
12_112,Mature,DE,5,soar,0
12_112,Mature,DE,5,casa,0
12_112,Mature,DE,5,aehi,0
12_112,Mature,DE,5,cabe,0
12_112,Mature,DE,5,ulsp,0
12_112,Mature,DE,5,rops,0
12_112,Mature,DE,5,saca,0
12_112,Mature,DE,5,juni,0
12_112,Mature,DE,5,jure,0
12_112,Mature,DE,5,qusp,0
12_112,Mature,DE,5,sasp,0
12_112,Mature,DE,5,aial,0
12_112,Mature,DE,5,osca,0
12_112,Mature,DE,5,fror,0
12_112,Mature,DE,5,ilaq,0
12_112,Mature,DE,5,pist,0
12_112,Juveniles,DE,5,piab,0
12_112,Juveniles,DE,5,pisy,3500
12_112,Juveniles,DE,5,lade,0
12_112,Juveniles,DE,5,abal,0
12_112,Juveniles,DE,5,psme,0
12_112,Juveniles,DE,5,taba,0
12_112,Juveniles,DE,5,fasy,0
12_112,Juveniles,DE,5,quro,0
12_112,Juveniles,DE,5,acca,0
12_112,Juveniles,DE,5,acpl,0
12_112,Juveniles,DE,5,acps,0
12_112,Juveniles,DE,5,algl,0
12_112,Juveniles,DE,5,alin,0
12_112,Juveniles,DE,5,alvi,0
12_112,Juveniles,DE,5,potr,0
12_112,Juveniles,DE,5,posp,0
12_112,Juveniles,DE,5,besp,500
12_112,Juveniles,DE,5,frex,0
12_112,Juveniles,DE,5,tisp,0
12_112,Juveniles,DE,5,prav,0
12_112,Juveniles,DE,5,soau,0
12_112,Juveniles,DE,5,soto,0
12_112,Juveniles,DE,5,soar,0
12_112,Juveniles,DE,5,casa,0
12_112,Juveniles,DE,5,aehi,0
12_112,Juveniles,DE,5,cabe,0
12_112,Juveniles,DE,5,ulsp,0
12_112,Juveniles,DE,5,rops,0
12_112,Juveniles,DE,5,saca,0
12_112,Juveniles,DE,5,juni,0
12_112,Juveniles,DE,5,jure,0
12_112,Juveniles,DE,5,qusp,0
12_112,Juveniles,DE,5,sasp,0
12_112,Juveniles,DE,5,aial,0
12_112,Juveniles,DE,5,osca,0
12_112,Juveniles,DE,5,fror,0
12_112,Juveniles,DE,5,ilaq,0
12_112,Juveniles,DE,5,pist,0
12_112,Saplings,DE,5,piab,26000
12_112,Saplings,DE,5,pisy,2000
12_112,Saplings,DE,5,lade,0
12_112,Saplings,DE,5,abal,0
12_112,Saplings,DE,5,psme,0
12_112,Saplings,DE,5,taba,0
12_112,Saplings,DE,5,fasy,2000
12_112,Saplings,DE,5,quro,5500
12_112,Saplings,DE,5,acca,0
12_112,Saplings,DE,5,acpl,0
12_112,Saplings,DE,5,acps,0
12_112,Saplings,DE,5,algl,0
12_112,Saplings,DE,5,alin,0
12_112,Saplings,DE,5,alvi,0
12_112,Saplings,DE,5,potr,500
12_112,Saplings,DE,5,posp,0
12_112,Saplings,DE,5,besp,0
12_112,Saplings,DE,5,frex,0
12_112,Saplings,DE,5,tisp,0
12_112,Saplings,DE,5,prav,0
12_112,Saplings,DE,5,soau,0
12_112,Saplings,DE,5,soto,0
12_112,Saplings,DE,5,soar,0
12_112,Saplings,DE,5,casa,0
12_112,Saplings,DE,5,aehi,0
12_112,Saplings,DE,5,cabe,0
12_112,Saplings,DE,5,ulsp,0
12_112,Saplings,DE,5,rops,0
12_112,Saplings,DE,5,saca,0
12_112,Saplings,DE,5,juni,0
12_112,Saplings,DE,5,jure,0
12_112,Saplings,DE,5,qusp,0
12_112,Saplings,DE,5,sasp,0
12_112,Saplings,DE,5,aial,0
12_112,Saplings,DE,5,osca,0
12_112,Saplings,DE,5,fror,0
12_112,Saplings,DE,5,ilaq,0
12_112,Saplings,DE,5,pist,0
12_113,Mature,DE,5,piab,0
12_113,Mature,DE,5,pisy,0
12_113,Mature,DE,5,lade,0
12_113,Mature,DE,5,abal,0
12_113,Mature,DE,5,psme,0
12_113,Mature,DE,5,taba,0
12_113,Mature,DE,5,fasy,0
12_113,Mature,DE,5,quro,0
12_113,Mature,DE,5,acca,0
12_113,Mature,DE,5,acpl,0
12_113,Mature,DE,5,acps,0
12_113,Mature,DE,5,algl,0
12_113,Mature,DE,5,alin,0
12_113,Mature,DE,5,alvi,0
12_113,Mature,DE,5,potr,0
12_113,Mature,DE,5,posp,0
12_113,Mature,DE,5,besp,0
12_113,Mature,DE,5,frex,0
12_113,Mature,DE,5,tisp,0
12_113,Mature,DE,5,prav,0
12_113,Mature,DE,5,soau,0
12_113,Mature,DE,5,soto,0
12_113,Mature,DE,5,soar,0
12_113,Mature,DE,5,casa,0
12_113,Mature,DE,5,aehi,0
12_113,Mature,DE,5,cabe,0
12_113,Mature,DE,5,ulsp,0
12_113,Mature,DE,5,rops,0
12_113,Mature,DE,5,saca,0
12_113,Mature,DE,5,juni,0
12_113,Mature,DE,5,jure,0
12_113,Mature,DE,5,qusp,0
12_113,Mature,DE,5,sasp,0
12_113,Mature,DE,5,aial,0
12_113,Mature,DE,5,osca,0
12_113,Mature,DE,5,fror,0
12_113,Mature,DE,5,ilaq,0
12_113,Mature,DE,5,pist,0
12_113,Juveniles,DE,5,piab,1500
12_113,Juveniles,DE,5,pisy,0
12_113,Juveniles,DE,5,lade,0
12_113,Juveniles,DE,5,abal,0
12_113,Juveniles,DE,5,psme,0
12_113,Juveniles,DE,5,taba,0
12_113,Juveniles,DE,5,fasy,0
12_113,Juveniles,DE,5,quro,0
12_113,Juveniles,DE,5,acca,0
12_113,Juveniles,DE,5,acpl,0
12_113,Juveniles,DE,5,acps,0
12_113,Juveniles,DE,5,algl,0
12_113,Juveniles,DE,5,alin,0
12_113,Juveniles,DE,5,alvi,0
12_113,Juveniles,DE,5,potr,0
12_113,Juveniles,DE,5,posp,0
12_113,Juveniles,DE,5,besp,0
12_113,Juveniles,DE,5,frex,0
12_113,Juveniles,DE,5,tisp,0
12_113,Juveniles,DE,5,prav,0
12_113,Juveniles,DE,5,soau,0
12_113,Juveniles,DE,5,soto,0
12_113,Juveniles,DE,5,soar,0
12_113,Juveniles,DE,5,casa,0
12_113,Juveniles,DE,5,aehi,0
12_113,Juveniles,DE,5,cabe,0
12_113,Juveniles,DE,5,ulsp,0
12_113,Juveniles,DE,5,rops,0
12_113,Juveniles,DE,5,saca,0
12_113,Juveniles,DE,5,juni,0
12_113,Juveniles,DE,5,jure,0
12_113,Juveniles,DE,5,qusp,0
12_113,Juveniles,DE,5,sasp,0
12_113,Juveniles,DE,5,aial,0
12_113,Juveniles,DE,5,osca,0
12_113,Juveniles,DE,5,fror,0
12_113,Juveniles,DE,5,ilaq,0
12_113,Juveniles,DE,5,pist,0
12_113,Saplings,DE,5,piab,21000
12_113,Saplings,DE,5,pisy,0
12_113,Saplings,DE,5,lade,0
12_113,Saplings,DE,5,abal,0
12_113,Saplings,DE,5,psme,0
12_113,Saplings,DE,5,taba,0
12_113,Saplings,DE,5,fasy,0
12_113,Saplings,DE,5,quro,500
12_113,Saplings,DE,5,acca,0
12_113,Saplings,DE,5,acpl,0
12_113,Saplings,DE,5,acps,0
12_113,Saplings,DE,5,algl,0
12_113,Saplings,DE,5,alin,0
12_113,Saplings,DE,5,alvi,0
12_113,Saplings,DE,5,potr,0
12_113,Saplings,DE,5,posp,0
12_113,Saplings,DE,5,besp,0
12_113,Saplings,DE,5,frex,0
12_113,Saplings,DE,5,tisp,0
12_113,Saplings,DE,5,prav,0
12_113,Saplings,DE,5,soau,500
12_113,Saplings,DE,5,soto,0
12_113,Saplings,DE,5,soar,0
12_113,Saplings,DE,5,casa,0
12_113,Saplings,DE,5,aehi,0
12_113,Saplings,DE,5,cabe,0
12_113,Saplings,DE,5,ulsp,0
12_113,Saplings,DE,5,rops,0
12_113,Saplings,DE,5,saca,0
12_113,Saplings,DE,5,juni,0
12_113,Saplings,DE,5,jure,0
12_113,Saplings,DE,5,qusp,0
12_113,Saplings,DE,5,sasp,0
12_113,Saplings,DE,5,aial,0
12_113,Saplings,DE,5,osca,0
12_113,Saplings,DE,5,fror,0
12_113,Saplings,DE,5,ilaq,0
12_113,Saplings,DE,5,pist,0
12_114,Mature,DE,5,piab,0
12_114,Mature,DE,5,pisy,0
12_114,Mature,DE,5,lade,0
12_114,Mature,DE,5,abal,0
12_114,Mature,DE,5,psme,0
12_114,Mature,DE,5,taba,0
12_114,Mature,DE,5,fasy,0
12_114,Mature,DE,5,quro,0
12_114,Mature,DE,5,acca,0
12_114,Mature,DE,5,acpl,0
12_114,Mature,DE,5,acps,0
12_114,Mature,DE,5,algl,0
12_114,Mature,DE,5,alin,0
12_114,Mature,DE,5,alvi,0
12_114,Mature,DE,5,potr,0
12_114,Mature,DE,5,posp,0
12_114,Mature,DE,5,besp,0
12_114,Mature,DE,5,frex,0
12_114,Mature,DE,5,tisp,0
12_114,Mature,DE,5,prav,0
12_114,Mature,DE,5,soau,0
12_114,Mature,DE,5,soto,0
12_114,Mature,DE,5,soar,0
12_114,Mature,DE,5,casa,0
12_114,Mature,DE,5,aehi,0
12_114,Mature,DE,5,cabe,0
12_114,Mature,DE,5,ulsp,0
12_114,Mature,DE,5,rops,0
12_114,Mature,DE,5,saca,0
12_114,Mature,DE,5,juni,0
12_114,Mature,DE,5,jure,0
12_114,Mature,DE,5,qusp,0
12_114,Mature,DE,5,sasp,0
12_114,Mature,DE,5,aial,0
12_114,Mature,DE,5,osca,0
12_114,Mature,DE,5,fror,0
12_114,Mature,DE,5,ilaq,0
12_114,Mature,DE,5,pist,0
12_114,Juveniles,DE,5,piab,0
12_114,Juveniles,DE,5,pisy,0
12_114,Juveniles,DE,5,lade,0
12_114,Juveniles,DE,5,abal,0
12_114,Juveniles,DE,5,psme,0
12_114,Juveniles,DE,5,taba,0
12_114,Juveniles,DE,5,fasy,0
12_114,Juveniles,DE,5,quro,0
12_114,Juveniles,DE,5,acca,0
12_114,Juveniles,DE,5,acpl,0
12_114,Juveniles,DE,5,acps,0
12_114,Juveniles,DE,5,algl,0
12_114,Juveniles,DE,5,alin,0
12_114,Juveniles,DE,5,alvi,0
12_114,Juveniles,DE,5,potr,0
12_114,Juveniles,DE,5,posp,0
12_114,Juveniles,DE,5,besp,0
12_114,Juveniles,DE,5,frex,0
12_114,Juveniles,DE,5,tisp,0
12_114,Juveniles,DE,5,prav,0
12_114,Juveniles,DE,5,soau,0
12_114,Juveniles,DE,5,soto,0
12_114,Juveniles,DE,5,soar,0
12_114,Juveniles,DE,5,casa,0
12_114,Juveniles,DE,5,aehi,0
12_114,Juveniles,DE,5,cabe,0
12_114,Juveniles,DE,5,ulsp,0
12_114,Juveniles,DE,5,rops,0
12_114,Juveniles,DE,5,saca,0
12_114,Juveniles,DE,5,juni,0
12_114,Juveniles,DE,5,jure,0
12_114,Juveniles,DE,5,qusp,0
12_114,Juveniles,DE,5,sasp,0
12_114,Juveniles,DE,5,aial,0
12_114,Juveniles,DE,5,osca,0
12_114,Juveniles,DE,5,fror,0
12_114,Juveniles,DE,5,ilaq,0
12_114,Juveniles,DE,5,pist,0
12_114,Saplings,DE,5,piab,3000
12_114,Saplings,DE,5,pisy,0
12_114,Saplings,DE,5,lade,0
12_114,Saplings,DE,5,abal,500
12_114,Saplings,DE,5,psme,0
12_114,Saplings,DE,5,taba,0
12_114,Saplings,DE,5,fasy,0
12_114,Saplings,DE,5,quro,500
12_114,Saplings,DE,5,acca,0
12_114,Saplings,DE,5,acpl,0
12_114,Saplings,DE,5,acps,0
12_114,Saplings,DE,5,algl,500
12_114,Saplings,DE,5,alin,0
12_114,Saplings,DE,5,alvi,0
12_114,Saplings,DE,5,potr,0
12_114,Saplings,DE,5,posp,0
12_114,Saplings,DE,5,besp,0
12_114,Saplings,DE,5,frex,0
12_114,Saplings,DE,5,tisp,0
12_114,Saplings,DE,5,prav,0
12_114,Saplings,DE,5,soau,1000
12_114,Saplings,DE,5,soto,0
12_114,Saplings,DE,5,soar,0
12_114,Saplings,DE,5,casa,0
12_114,Saplings,DE,5,aehi,0
12_114,Saplings,DE,5,cabe,0
12_114,Saplings,DE,5,ulsp,0
12_114,Saplings,DE,5,rops,0
12_114,Saplings,DE,5,saca,0
12_114,Saplings,DE,5,juni,0
12_114,Saplings,DE,5,jure,0
12_114,Saplings,DE,5,qusp,0
12_114,Saplings,DE,5,sasp,0
12_114,Saplings,DE,5,aial,0
12_114,Saplings,DE,5,osca,0
12_114,Saplings,DE,5,fror,0
12_114,Saplings,DE,5,ilaq,0
12_114,Saplings,DE,5,pist,0
12_115,Mature,DE,5,piab,0
12_115,Mature,DE,5,pisy,0
12_115,Mature,DE,5,lade,0
12_115,Mature,DE,5,abal,0
12_115,Mature,DE,5,psme,0
12_115,Mature,DE,5,taba,0
12_115,Mature,DE,5,fasy,0
12_115,Mature,DE,5,quro,0
12_115,Mature,DE,5,acca,0
12_115,Mature,DE,5,acpl,0
12_115,Mature,DE,5,acps,0
12_115,Mature,DE,5,algl,0
12_115,Mature,DE,5,alin,0
12_115,Mature,DE,5,alvi,0
12_115,Mature,DE,5,potr,0
12_115,Mature,DE,5,posp,0
12_115,Mature,DE,5,besp,0
12_115,Mature,DE,5,frex,0
12_115,Mature,DE,5,tisp,0
12_115,Mature,DE,5,prav,0
12_115,Mature,DE,5,soau,0
12_115,Mature,DE,5,soto,0
12_115,Mature,DE,5,soar,0
12_115,Mature,DE,5,casa,0
12_115,Mature,DE,5,aehi,0
12_115,Mature,DE,5,cabe,0
12_115,Mature,DE,5,ulsp,0
12_115,Mature,DE,5,rops,0
12_115,Mature,DE,5,saca,0
12_115,Mature,DE,5,juni,0
12_115,Mature,DE,5,jure,0
12_115,Mature,DE,5,qusp,0
12_115,Mature,DE,5,sasp,0
12_115,Mature,DE,5,aial,0
12_115,Mature,DE,5,osca,0
12_115,Mature,DE,5,fror,0
12_115,Mature,DE,5,ilaq,0
12_115,Mature,DE,5,pist,0
12_115,Juveniles,DE,5,piab,0
12_115,Juveniles,DE,5,pisy,0
12_115,Juveniles,DE,5,lade,0
12_115,Juveniles,DE,5,abal,0
12_115,Juveniles,DE,5,psme,0
12_115,Juveniles,DE,5,taba,0
12_115,Juveniles,DE,5,fasy,0
12_115,Juveniles,DE,5,quro,0
12_115,Juveniles,DE,5,acca,0
12_115,Juveniles,DE,5,acpl,0
12_115,Juveniles,DE,5,acps,0
12_115,Juveniles,DE,5,algl,0
12_115,Juveniles,DE,5,alin,0
12_115,Juveniles,DE,5,alvi,0
12_115,Juveniles,DE,5,potr,0
12_115,Juveniles,DE,5,posp,0
12_115,Juveniles,DE,5,besp,0
12_115,Juveniles,DE,5,frex,0
12_115,Juveniles,DE,5,tisp,0
12_115,Juveniles,DE,5,prav,0
12_115,Juveniles,DE,5,soau,0
12_115,Juveniles,DE,5,soto,0
12_115,Juveniles,DE,5,soar,0
12_115,Juveniles,DE,5,casa,0
12_115,Juveniles,DE,5,aehi,0
12_115,Juveniles,DE,5,cabe,0
12_115,Juveniles,DE,5,ulsp,0
12_115,Juveniles,DE,5,rops,0
12_115,Juveniles,DE,5,saca,0
12_115,Juveniles,DE,5,juni,0
12_115,Juveniles,DE,5,jure,0
12_115,Juveniles,DE,5,qusp,0
12_115,Juveniles,DE,5,sasp,0
12_115,Juveniles,DE,5,aial,0
12_115,Juveniles,DE,5,osca,0
12_115,Juveniles,DE,5,fror,0
12_115,Juveniles,DE,5,ilaq,0
12_115,Juveniles,DE,5,pist,0
12_115,Saplings,DE,5,piab,0
12_115,Saplings,DE,5,pisy,0
12_115,Saplings,DE,5,lade,0
12_115,Saplings,DE,5,abal,1000
12_115,Saplings,DE,5,psme,0
12_115,Saplings,DE,5,taba,0
12_115,Saplings,DE,5,fasy,0
12_115,Saplings,DE,5,quro,500
12_115,Saplings,DE,5,acca,0
12_115,Saplings,DE,5,acpl,0
12_115,Saplings,DE,5,acps,0
12_115,Saplings,DE,5,algl,500
12_115,Saplings,DE,5,alin,0
12_115,Saplings,DE,5,alvi,0
12_115,Saplings,DE,5,potr,0
12_115,Saplings,DE,5,posp,0
12_115,Saplings,DE,5,besp,0
12_115,Saplings,DE,5,frex,0
12_115,Saplings,DE,5,tisp,0
12_115,Saplings,DE,5,prav,0
12_115,Saplings,DE,5,soau,0
12_115,Saplings,DE,5,soto,0
12_115,Saplings,DE,5,soar,0
12_115,Saplings,DE,5,casa,0
12_115,Saplings,DE,5,aehi,0
12_115,Saplings,DE,5,cabe,0
12_115,Saplings,DE,5,ulsp,0
12_115,Saplings,DE,5,rops,0
12_115,Saplings,DE,5,saca,0
12_115,Saplings,DE,5,juni,0
12_115,Saplings,DE,5,jure,0
12_115,Saplings,DE,5,qusp,0
12_115,Saplings,DE,5,sasp,0
12_115,Saplings,DE,5,aial,0
12_115,Saplings,DE,5,osca,0
12_115,Saplings,DE,5,fror,0
12_115,Saplings,DE,5,ilaq,0
12_115,Saplings,DE,5,pist,0
12_116,Mature,DE,5,piab,1500
12_116,Mature,DE,5,pisy,0
12_116,Mature,DE,5,lade,0
12_116,Mature,DE,5,abal,0
12_116,Mature,DE,5,psme,0
12_116,Mature,DE,5,taba,0
12_116,Mature,DE,5,fasy,0
12_116,Mature,DE,5,quro,0
12_116,Mature,DE,5,acca,0
12_116,Mature,DE,5,acpl,0
12_116,Mature,DE,5,acps,0
12_116,Mature,DE,5,algl,0
12_116,Mature,DE,5,alin,0
12_116,Mature,DE,5,alvi,0
12_116,Mature,DE,5,potr,0
12_116,Mature,DE,5,posp,0
12_116,Mature,DE,5,besp,0
12_116,Mature,DE,5,frex,0
12_116,Mature,DE,5,tisp,0
12_116,Mature,DE,5,prav,0
12_116,Mature,DE,5,soau,0
12_116,Mature,DE,5,soto,0
12_116,Mature,DE,5,soar,0
12_116,Mature,DE,5,casa,0
12_116,Mature,DE,5,aehi,0
12_116,Mature,DE,5,cabe,0
12_116,Mature,DE,5,ulsp,0
12_116,Mature,DE,5,rops,0
12_116,Mature,DE,5,saca,0
12_116,Mature,DE,5,juni,0
12_116,Mature,DE,5,jure,0
12_116,Mature,DE,5,qusp,0
12_116,Mature,DE,5,sasp,0
12_116,Mature,DE,5,aial,0
12_116,Mature,DE,5,osca,0
12_116,Mature,DE,5,fror,0
12_116,Mature,DE,5,ilaq,0
12_116,Mature,DE,5,pist,0
12_116,Juveniles,DE,5,piab,0
12_116,Juveniles,DE,5,pisy,0
12_116,Juveniles,DE,5,lade,0
12_116,Juveniles,DE,5,abal,0
12_116,Juveniles,DE,5,psme,0
12_116,Juveniles,DE,5,taba,0
12_116,Juveniles,DE,5,fasy,0
12_116,Juveniles,DE,5,quro,0
12_116,Juveniles,DE,5,acca,0
12_116,Juveniles,DE,5,acpl,0
12_116,Juveniles,DE,5,acps,0
12_116,Juveniles,DE,5,algl,0
12_116,Juveniles,DE,5,alin,0
12_116,Juveniles,DE,5,alvi,0
12_116,Juveniles,DE,5,potr,0
12_116,Juveniles,DE,5,posp,0
12_116,Juveniles,DE,5,besp,0
12_116,Juveniles,DE,5,frex,0
12_116,Juveniles,DE,5,tisp,0
12_116,Juveniles,DE,5,prav,0
12_116,Juveniles,DE,5,soau,0
12_116,Juveniles,DE,5,soto,0
12_116,Juveniles,DE,5,soar,0
12_116,Juveniles,DE,5,casa,0
12_116,Juveniles,DE,5,aehi,0
12_116,Juveniles,DE,5,cabe,0
12_116,Juveniles,DE,5,ulsp,0
12_116,Juveniles,DE,5,rops,0
12_116,Juveniles,DE,5,saca,0
12_116,Juveniles,DE,5,juni,0
12_116,Juveniles,DE,5,jure,0
12_116,Juveniles,DE,5,qusp,0
12_116,Juveniles,DE,5,sasp,0
12_116,Juveniles,DE,5,aial,0
12_116,Juveniles,DE,5,osca,0
12_116,Juveniles,DE,5,fror,0
12_116,Juveniles,DE,5,ilaq,0
12_116,Juveniles,DE,5,pist,0
12_116,Saplings,DE,5,piab,0
12_116,Saplings,DE,5,pisy,1000
12_116,Saplings,DE,5,lade,0
12_116,Saplings,DE,5,abal,0
12_116,Saplings,DE,5,psme,0
12_116,Saplings,DE,5,taba,0
12_116,Saplings,DE,5,fasy,0
12_116,Saplings,DE,5,quro,0
12_116,Saplings,DE,5,acca,0
12_116,Saplings,DE,5,acpl,0
12_116,Saplings,DE,5,acps,0
12_116,Saplings,DE,5,algl,0
12_116,Saplings,DE,5,alin,0
12_116,Saplings,DE,5,alvi,0
12_116,Saplings,DE,5,potr,0
12_116,Saplings,DE,5,posp,0
12_116,Saplings,DE,5,besp,0
12_116,Saplings,DE,5,frex,0
12_116,Saplings,DE,5,tisp,0
12_116,Saplings,DE,5,prav,0
12_116,Saplings,DE,5,soau,1000
12_116,Saplings,DE,5,soto,0
