"site","disturbance_severity","distance_edge","country","VegType","Species","stem_density"
"12_163",0.935037016868591,30,"DE","Juveniles","jure",0
"12_163",0.935037016868591,30,"DE","Juveniles","qusp",0
"12_163",0.935037016868591,30,"DE","Juveniles","sasp",0
"12_163",0.935037016868591,30,"DE","Juveniles","aial",0
"12_163",0.935037016868591,30,"DE","Juveniles","osca",0
"12_163",0.935037016868591,30,"DE","Juveniles","fror",0
"12_163",0.935037016868591,30,"DE","Juveniles","ilaq",0
"12_163",0.935037016868591,30,"DE","Juveniles","pist",0
"12_163",0.935037016868591,30,"DE","Saplings","piab",1500
"12_163",0.935037016868591,30,"DE","Saplings","pisy",0
"12_163",0.935037016868591,30,"DE","Saplings","lade",0
"12_163",0.935037016868591,30,"DE","Saplings","abal",0
"12_163",0.935037016868591,30,"DE","Saplings","psme",0
"12_163",0.935037016868591,30,"DE","Saplings","taba",0
"12_163",0.935037016868591,30,"DE","Saplings","fasy",0
"12_163",0.935037016868591,30,"DE","Saplings","quro",0
"12_163",0.935037016868591,30,"DE","Saplings","acca",0
"12_163",0.935037016868591,30,"DE","Saplings","acpl",0
"12_163",0.935037016868591,30,"DE","Saplings","acps",8500
"12_163",0.935037016868591,30,"DE","Saplings","algl",0
"12_163",0.935037016868591,30,"DE","Saplings","alin",0
"12_163",0.935037016868591,30,"DE","Saplings","alvi",0
"12_163",0.935037016868591,30,"DE","Saplings","potr",0
"12_163",0.935037016868591,30,"DE","Saplings","posp",0
"12_163",0.935037016868591,30,"DE","Saplings","besp",0
"12_163",0.935037016868591,30,"DE","Saplings","frex",0
"12_163",0.935037016868591,30,"DE","Saplings","tisp",0
"12_163",0.935037016868591,30,"DE","Saplings","prav",0
"12_163",0.935037016868591,30,"DE","Saplings","soau",1500
"12_163",0.935037016868591,30,"DE","Saplings","soto",0
"12_163",0.935037016868591,30,"DE","Saplings","soar",0
"12_163",0.935037016868591,30,"DE","Saplings","casa",0
"12_163",0.935037016868591,30,"DE","Saplings","aehi",0
"12_163",0.935037016868591,30,"DE","Saplings","cabe",0
"12_163",0.935037016868591,30,"DE","Saplings","ulsp",0
"12_163",0.935037016868591,30,"DE","Saplings","rops",0
"12_163",0.935037016868591,30,"DE","Saplings","saca",0
"12_163",0.935037016868591,30,"DE","Saplings","juni",0
"12_163",0.935037016868591,30,"DE","Saplings","jure",0
"12_163",0.935037016868591,30,"DE","Saplings","qusp",0
"12_163",0.935037016868591,30,"DE","Saplings","sasp",0
"12_163",0.935037016868591,30,"DE","Saplings","aial",0
"12_163",0.935037016868591,30,"DE","Saplings","osca",0
"12_163",0.935037016868591,30,"DE","Saplings","fror",0
"12_163",0.935037016868591,30,"DE","Saplings","ilaq",0
"12_163",0.935037016868591,30,"DE","Saplings","pist",0
"12_164",0.97375226020813,67,"DE","Juveniles","piab",0
"12_164",0.97375226020813,67,"DE","Juveniles","pisy",0
"12_164",0.97375226020813,67,"DE","Juveniles","lade",0
"12_164",0.97375226020813,67,"DE","Juveniles","abal",0
"12_164",0.97375226020813,67,"DE","Juveniles","psme",0
"12_164",0.97375226020813,67,"DE","Juveniles","taba",0
"12_164",0.97375226020813,67,"DE","Juveniles","fasy",0
"12_164",0.97375226020813,67,"DE","Juveniles","quro",0
"12_164",0.97375226020813,67,"DE","Juveniles","acca",0
"12_164",0.97375226020813,67,"DE","Juveniles","acpl",0
"12_164",0.97375226020813,67,"DE","Juveniles","acps",0
"12_164",0.97375226020813,67,"DE","Juveniles","algl",0
"12_164",0.97375226020813,67,"DE","Juveniles","alin",0
"12_164",0.97375226020813,67,"DE","Juveniles","alvi",0
"12_164",0.97375226020813,67,"DE","Juveniles","potr",0
"12_164",0.97375226020813,67,"DE","Juveniles","posp",0
"12_164",0.97375226020813,67,"DE","Juveniles","besp",0
"12_164",0.97375226020813,67,"DE","Juveniles","frex",0
"12_164",0.97375226020813,67,"DE","Juveniles","tisp",0
"12_164",0.97375226020813,67,"DE","Juveniles","prav",0
"12_164",0.97375226020813,67,"DE","Juveniles","soau",0
"12_164",0.97375226020813,67,"DE","Juveniles","soto",0
"12_164",0.97375226020813,67,"DE","Juveniles","soar",0
"12_164",0.97375226020813,67,"DE","Juveniles","casa",0
"12_164",0.97375226020813,67,"DE","Juveniles","aehi",0
"12_164",0.97375226020813,67,"DE","Juveniles","cabe",0
"12_164",0.97375226020813,67,"DE","Juveniles","ulsp",0
"12_164",0.97375226020813,67,"DE","Juveniles","rops",0
"12_164",0.97375226020813,67,"DE","Juveniles","saca",0
"12_164",0.97375226020813,67,"DE","Juveniles","juni",0
"12_164",0.97375226020813,67,"DE","Juveniles","jure",0
"12_164",0.97375226020813,67,"DE","Juveniles","qusp",0
"12_164",0.97375226020813,67,"DE","Juveniles","sasp",0
"12_164",0.97375226020813,67,"DE","Juveniles","aial",0
"12_164",0.97375226020813,67,"DE","Juveniles","osca",0
"12_164",0.97375226020813,67,"DE","Juveniles","fror",0
"12_164",0.97375226020813,67,"DE","Juveniles","ilaq",0
"12_164",0.97375226020813,67,"DE","Juveniles","pist",0
"12_164",0.97375226020813,67,"DE","Saplings","piab",4000
"12_164",0.97375226020813,67,"DE","Saplings","pisy",500
"12_164",0.97375226020813,67,"DE","Saplings","lade",0
"12_164",0.97375226020813,67,"DE","Saplings","abal",2000
"12_164",0.97375226020813,67,"DE","Saplings","psme",0
"12_164",0.97375226020813,67,"DE","Saplings","taba",0
"12_164",0.97375226020813,67,"DE","Saplings","fasy",0
"12_164",0.97375226020813,67,"DE","Saplings","quro",500
"12_164",0.97375226020813,67,"DE","Saplings","acca",0
"12_164",0.97375226020813,67,"DE","Saplings","acpl",0
"12_164",0.97375226020813,67,"DE","Saplings","acps",0
"12_164",0.97375226020813,67,"DE","Saplings","algl",0
"12_164",0.97375226020813,67,"DE","Saplings","alin",0
"12_164",0.97375226020813,67,"DE","Saplings","alvi",0
"12_164",0.97375226020813,67,"DE","Saplings","potr",0
"12_164",0.97375226020813,67,"DE","Saplings","posp",0
"12_164",0.97375226020813,67,"DE","Saplings","besp",2500
"12_164",0.97375226020813,67,"DE","Saplings","frex",0
"12_164",0.97375226020813,67,"DE","Saplings","tisp",0
"12_164",0.97375226020813,67,"DE","Saplings","prav",0
"12_164",0.97375226020813,67,"DE","Saplings","soau",1000
"12_164",0.97375226020813,67,"DE","Saplings","soto",0
"12_164",0.97375226020813,67,"DE","Saplings","soar",0
"12_164",0.97375226020813,67,"DE","Saplings","casa",0
"12_164",0.97375226020813,67,"DE","Saplings","aehi",0
"12_164",0.97375226020813,67,"DE","Saplings","cabe",0
"12_164",0.97375226020813,67,"DE","Saplings","ulsp",0
"12_164",0.97375226020813,67,"DE","Saplings","rops",0
"12_164",0.97375226020813,67,"DE","Saplings","saca",0
"12_164",0.97375226020813,67,"DE","Saplings","juni",0
"12_164",0.97375226020813,67,"DE","Saplings","jure",0
"12_164",0.97375226020813,67,"DE","Saplings","qusp",0
"12_164",0.97375226020813,67,"DE","Saplings","sasp",0
"12_164",0.97375226020813,67,"DE","Saplings","aial",0
"12_164",0.97375226020813,67,"DE","Saplings","osca",0
"12_164",0.97375226020813,67,"DE","Saplings","fror",0
"12_164",0.97375226020813,67,"DE","Saplings","ilaq",0
"12_164",0.97375226020813,67,"DE","Saplings","pist",2500
"12_165",0.318040549755096,42,"DE","Juveniles","piab",0
"12_165",0.318040549755096,42,"DE","Juveniles","pisy",0
"12_165",0.318040549755096,42,"DE","Juveniles","lade",0
"12_165",0.318040549755096,42,"DE","Juveniles","abal",0
"12_165",0.318040549755096,42,"DE","Juveniles","psme",0
"12_165",0.318040549755096,42,"DE","Juveniles","taba",0
"12_165",0.318040549755096,42,"DE","Juveniles","fasy",0
"12_165",0.318040549755096,42,"DE","Juveniles","quro",0
"12_165",0.318040549755096,42,"DE","Juveniles","acca",0
"12_165",0.318040549755096,42,"DE","Juveniles","acpl",0
"12_165",0.318040549755096,42,"DE","Juveniles","acps",0
"12_165",0.318040549755096,42,"DE","Juveniles","algl",0
"12_165",0.318040549755096,42,"DE","Juveniles","alin",0
"12_165",0.318040549755096,42,"DE","Juveniles","alvi",0
"12_165",0.318040549755096,42,"DE","Juveniles","potr",0
"12_165",0.318040549755096,42,"DE","Juveniles","posp",0
"12_165",0.318040549755096,42,"DE","Juveniles","besp",0
"12_165",0.318040549755096,42,"DE","Juveniles","frex",0
"12_165",0.318040549755096,42,"DE","Juveniles","tisp",0
"12_165",0.318040549755096,42,"DE","Juveniles","prav",0
"12_165",0.318040549755096,42,"DE","Juveniles","soau",0
"12_165",0.318040549755096,42,"DE","Juveniles","soto",0
"12_165",0.318040549755096,42,"DE","Juveniles","soar",0
"12_165",0.318040549755096,42,"DE","Juveniles","casa",0
"12_165",0.318040549755096,42,"DE","Juveniles","aehi",0
"12_165",0.318040549755096,42,"DE","Juveniles","cabe",0
"12_165",0.318040549755096,42,"DE","Juveniles","ulsp",0
"12_165",0.318040549755096,42,"DE","Juveniles","rops",0
"12_165",0.318040549755096,42,"DE","Juveniles","saca",0
"12_165",0.318040549755096,42,"DE","Juveniles","juni",0
"12_165",0.318040549755096,42,"DE","Juveniles","jure",0
"12_165",0.318040549755096,42,"DE","Juveniles","qusp",0
"12_165",0.318040549755096,42,"DE","Juveniles","sasp",0
"12_165",0.318040549755096,42,"DE","Juveniles","aial",0
"12_165",0.318040549755096,42,"DE","Juveniles","osca",0
"12_165",0.318040549755096,42,"DE","Juveniles","fror",0
"12_165",0.318040549755096,42,"DE","Juveniles","ilaq",0
"12_165",0.318040549755096,42,"DE","Juveniles","pist",0
"12_165",0.318040549755096,42,"DE","Saplings","piab",14000
"12_165",0.318040549755096,42,"DE","Saplings","pisy",1000
"12_165",0.318040549755096,42,"DE","Saplings","lade",0
"12_165",0.318040549755096,42,"DE","Saplings","abal",3000
"12_165",0.318040549755096,42,"DE","Saplings","psme",0
"12_165",0.318040549755096,42,"DE","Saplings","taba",0
"12_165",0.318040549755096,42,"DE","Saplings","fasy",0
"12_165",0.318040549755096,42,"DE","Saplings","quro",0
"12_165",0.318040549755096,42,"DE","Saplings","acca",0
"12_165",0.318040549755096,42,"DE","Saplings","acpl",0
"12_165",0.318040549755096,42,"DE","Saplings","acps",0
"12_165",0.318040549755096,42,"DE","Saplings","algl",0
"12_165",0.318040549755096,42,"DE","Saplings","alin",0
"12_165",0.318040549755096,42,"DE","Saplings","alvi",0
"12_165",0.318040549755096,42,"DE","Saplings","potr",0
"12_165",0.318040549755096,42,"DE","Saplings","posp",0
"12_165",0.318040549755096,42,"DE","Saplings","besp",0
"12_165",0.318040549755096,42,"DE","Saplings","frex",0
"12_165",0.318040549755096,42,"DE","Saplings","tisp",0
"12_165",0.318040549755096,42,"DE","Saplings","prav",0
"12_165",0.318040549755096,42,"DE","Saplings","soau",0
"12_165",0.318040549755096,42,"DE","Saplings","soto",0
"12_165",0.318040549755096,42,"DE","Saplings","soar",0
"12_165",0.318040549755096,42,"DE","Saplings","casa",0
"12_165",0.318040549755096,42,"DE","Saplings","aehi",0
"12_165",0.318040549755096,42,"DE","Saplings","cabe",0
"12_165",0.318040549755096,42,"DE","Saplings","ulsp",0
"12_165",0.318040549755096,42,"DE","Saplings","rops",0
"12_165",0.318040549755096,42,"DE","Saplings","saca",0
"12_165",0.318040549755096,42,"DE","Saplings","juni",0
"12_165",0.318040549755096,42,"DE","Saplings","jure",0
"12_165",0.318040549755096,42,"DE","Saplings","qusp",0
"12_165",0.318040549755096,42,"DE","Saplings","sasp",0
"12_165",0.318040549755096,42,"DE","Saplings","aial",0
"12_165",0.318040549755096,42,"DE","Saplings","osca",0
"12_165",0.318040549755096,42,"DE","Saplings","fror",0
"12_165",0.318040549755096,42,"DE","Saplings","ilaq",0
"12_165",0.318040549755096,42,"DE","Saplings","pist",500
"12_166",0.999987185001373,85,"DE","Juveniles","piab",0
"12_166",0.999987185001373,85,"DE","Juveniles","pisy",0
"12_166",0.999987185001373,85,"DE","Juveniles","lade",0
"12_166",0.999987185001373,85,"DE","Juveniles","abal",0
"12_166",0.999987185001373,85,"DE","Juveniles","psme",0
"12_166",0.999987185001373,85,"DE","Juveniles","taba",0
"12_166",0.999987185001373,85,"DE","Juveniles","fasy",0
"12_166",0.999987185001373,85,"DE","Juveniles","quro",0
"12_166",0.999987185001373,85,"DE","Juveniles","acca",0
"12_166",0.999987185001373,85,"DE","Juveniles","acpl",0
"12_166",0.999987185001373,85,"DE","Juveniles","acps",0
"12_166",0.999987185001373,85,"DE","Juveniles","algl",0
"12_166",0.999987185001373,85,"DE","Juveniles","alin",0
"12_166",0.999987185001373,85,"DE","Juveniles","alvi",0
"12_166",0.999987185001373,85,"DE","Juveniles","potr",0
"12_166",0.999987185001373,85,"DE","Juveniles","posp",0
"12_166",0.999987185001373,85,"DE","Juveniles","besp",0
"12_166",0.999987185001373,85,"DE","Juveniles","frex",0
"12_166",0.999987185001373,85,"DE","Juveniles","tisp",0
"12_166",0.999987185001373,85,"DE","Juveniles","prav",0
"12_166",0.999987185001373,85,"DE","Juveniles","soau",0
"12_166",0.999987185001373,85,"DE","Juveniles","soto",0
"12_166",0.999987185001373,85,"DE","Juveniles","soar",0
"12_166",0.999987185001373,85,"DE","Juveniles","casa",0
"12_166",0.999987185001373,85,"DE","Juveniles","aehi",0
"12_166",0.999987185001373,85,"DE","Juveniles","cabe",0
"12_166",0.999987185001373,85,"DE","Juveniles","ulsp",0
"12_166",0.999987185001373,85,"DE","Juveniles","rops",0
"12_166",0.999987185001373,85,"DE","Juveniles","saca",0
"12_166",0.999987185001373,85,"DE","Juveniles","juni",0
"12_166",0.999987185001373,85,"DE","Juveniles","jure",0
"12_166",0.999987185001373,85,"DE","Juveniles","qusp",0
"12_166",0.999987185001373,85,"DE","Juveniles","sasp",0
"12_166",0.999987185001373,85,"DE","Juveniles","aial",0
"12_166",0.999987185001373,85,"DE","Juveniles","osca",0
"12_166",0.999987185001373,85,"DE","Juveniles","fror",0
"12_166",0.999987185001373,85,"DE","Juveniles","ilaq",0
"12_166",0.999987185001373,85,"DE","Juveniles","pist",0
"12_166",0.999987185001373,85,"DE","Saplings","piab",0
"12_166",0.999987185001373,85,"DE","Saplings","pisy",0
"12_166",0.999987185001373,85,"DE","Saplings","lade",0
"12_166",0.999987185001373,85,"DE","Saplings","abal",0
"12_166",0.999987185001373,85,"DE","Saplings","psme",0
"12_166",0.999987185001373,85,"DE","Saplings","taba",0
"12_166",0.999987185001373,85,"DE","Saplings","fasy",0
"12_166",0.999987185001373,85,"DE","Saplings","quro",0
"12_166",0.999987185001373,85,"DE","Saplings","acca",0
"12_166",0.999987185001373,85,"DE","Saplings","acpl",0
"12_166",0.999987185001373,85,"DE","Saplings","acps",0
"12_166",0.999987185001373,85,"DE","Saplings","algl",0
"12_166",0.999987185001373,85,"DE","Saplings","alin",0
"12_166",0.999987185001373,85,"DE","Saplings","alvi",0
"12_166",0.999987185001373,85,"DE","Saplings","potr",0
"12_166",0.999987185001373,85,"DE","Saplings","posp",0
"12_166",0.999987185001373,85,"DE","Saplings","besp",0
"12_166",0.999987185001373,85,"DE","Saplings","frex",0
"12_166",0.999987185001373,85,"DE","Saplings","tisp",0
"12_166",0.999987185001373,85,"DE","Saplings","prav",0
"12_166",0.999987185001373,85,"DE","Saplings","soau",0
"12_166",0.999987185001373,85,"DE","Saplings","soto",500
"12_166",0.999987185001373,85,"DE","Saplings","soar",0
"12_166",0.999987185001373,85,"DE","Saplings","casa",0
"12_166",0.999987185001373,85,"DE","Saplings","aehi",0
"12_166",0.999987185001373,85,"DE","Saplings","cabe",0
"12_166",0.999987185001373,85,"DE","Saplings","ulsp",0
"12_166",0.999987185001373,85,"DE","Saplings","rops",0
"12_166",0.999987185001373,85,"DE","Saplings","saca",0
"12_166",0.999987185001373,85,"DE","Saplings","juni",0
"12_166",0.999987185001373,85,"DE","Saplings","jure",0
"12_166",0.999987185001373,85,"DE","Saplings","qusp",0
"12_166",0.999987185001373,85,"DE","Saplings","sasp",0
"12_166",0.999987185001373,85,"DE","Saplings","aial",0
"12_166",0.999987185001373,85,"DE","Saplings","osca",0
"12_166",0.999987185001373,85,"DE","Saplings","fror",0
"12_166",0.999987185001373,85,"DE","Saplings","ilaq",0
"12_166",0.999987185001373,85,"DE","Saplings","pist",0
"12_167",0.999980032444,95,"DE","Juveniles","piab",0
"12_167",0.999980032444,95,"DE","Juveniles","pisy",0
"12_167",0.999980032444,95,"DE","Juveniles","lade",0
"12_167",0.999980032444,95,"DE","Juveniles","abal",0
"12_167",0.999980032444,95,"DE","Juveniles","psme",0
"12_167",0.999980032444,95,"DE","Juveniles","taba",0
"12_167",0.999980032444,95,"DE","Juveniles","fasy",0
"12_167",0.999980032444,95,"DE","Juveniles","quro",0
"12_167",0.999980032444,95,"DE","Juveniles","acca",0
"12_167",0.999980032444,95,"DE","Juveniles","acpl",0
"12_167",0.999980032444,95,"DE","Juveniles","acps",0
"12_167",0.999980032444,95,"DE","Juveniles","algl",0
"12_167",0.999980032444,95,"DE","Juveniles","alin",0
"12_167",0.999980032444,95,"DE","Juveniles","alvi",0
"12_167",0.999980032444,95,"DE","Juveniles","potr",0
"12_167",0.999980032444,95,"DE","Juveniles","posp",0
"12_167",0.999980032444,95,"DE","Juveniles","besp",0
"12_167",0.999980032444,95,"DE","Juveniles","frex",0
"12_167",0.999980032444,95,"DE","Juveniles","tisp",0
"12_167",0.999980032444,95,"DE","Juveniles","prav",0
"12_167",0.999980032444,95,"DE","Juveniles","soau",0
"12_167",0.999980032444,95,"DE","Juveniles","soto",0
"12_167",0.999980032444,95,"DE","Juveniles","soar",0
"12_167",0.999980032444,95,"DE","Juveniles","casa",0
"12_167",0.999980032444,95,"DE","Juveniles","aehi",0
"12_167",0.999980032444,95,"DE","Juveniles","cabe",0
"12_167",0.999980032444,95,"DE","Juveniles","ulsp",0
"12_167",0.999980032444,95,"DE","Juveniles","rops",0
"12_167",0.999980032444,95,"DE","Juveniles","saca",0
"12_167",0.999980032444,95,"DE","Juveniles","juni",0
"12_167",0.999980032444,95,"DE","Juveniles","jure",0
"12_167",0.999980032444,95,"DE","Juveniles","qusp",0
"12_167",0.999980032444,95,"DE","Juveniles","sasp",0
"12_167",0.999980032444,95,"DE","Juveniles","aial",0
"12_167",0.999980032444,95,"DE","Juveniles","osca",0
"12_167",0.999980032444,95,"DE","Juveniles","fror",0
"12_167",0.999980032444,95,"DE","Juveniles","ilaq",0
"12_167",0.999980032444,95,"DE","Juveniles","pist",0
"12_167",0.999980032444,95,"DE","Saplings","piab",0
"12_167",0.999980032444,95,"DE","Saplings","pisy",0
"12_167",0.999980032444,95,"DE","Saplings","lade",0
"12_167",0.999980032444,95,"DE","Saplings","abal",0
"12_167",0.999980032444,95,"DE","Saplings","psme",0
"12_167",0.999980032444,95,"DE","Saplings","taba",0
"12_167",0.999980032444,95,"DE","Saplings","fasy",0
"12_167",0.999980032444,95,"DE","Saplings","quro",0
"12_167",0.999980032444,95,"DE","Saplings","acca",0
"12_167",0.999980032444,95,"DE","Saplings","acpl",0
"12_167",0.999980032444,95,"DE","Saplings","acps",0
"12_167",0.999980032444,95,"DE","Saplings","algl",0
"12_167",0.999980032444,95,"DE","Saplings","alin",0
"12_167",0.999980032444,95,"DE","Saplings","alvi",0
"12_167",0.999980032444,95,"DE","Saplings","potr",0
"12_167",0.999980032444,95,"DE","Saplings","posp",0
"12_167",0.999980032444,95,"DE","Saplings","besp",0
"12_167",0.999980032444,95,"DE","Saplings","frex",0
"12_167",0.999980032444,95,"DE","Saplings","tisp",0
"12_167",0.999980032444,95,"DE","Saplings","prav",0
"12_167",0.999980032444,95,"DE","Saplings","soau",0
"12_167",0.999980032444,95,"DE","Saplings","soto",0
"12_167",0.999980032444,95,"DE","Saplings","soar",0
"12_167",0.999980032444,95,"DE","Saplings","casa",0
"12_167",0.999980032444,95,"DE","Saplings","aehi",0
"12_167",0.999980032444,95,"DE","Saplings","cabe",0
"12_167",0.999980032444,95,"DE","Saplings","ulsp",0
"12_167",0.999980032444,95,"DE","Saplings","rops",0
"12_167",0.999980032444,95,"DE","Saplings","saca",0
"12_167",0.999980032444,95,"DE","Saplings","juni",0
"12_167",0.999980032444,95,"DE","Saplings","jure",0
"12_167",0.999980032444,95,"DE","Saplings","qusp",0
"12_167",0.999980032444,95,"DE","Saplings","sasp",0
"12_167",0.999980032444,95,"DE","Saplings","aial",0
"12_167",0.999980032444,95,"DE","Saplings","osca",0
"12_167",0.999980032444,95,"DE","Saplings","fror",0
"12_167",0.999980032444,95,"DE","Saplings","ilaq",0
"12_167",0.999980032444,95,"DE","Saplings","pist",0
"12_168",0.977711081504822,42,"DE","Juveniles","piab",0
"12_168",0.977711081504822,42,"DE","Juveniles","pisy",0
"12_168",0.977711081504822,42,"DE","Juveniles","lade",0
"12_168",0.977711081504822,42,"DE","Juveniles","abal",0
"12_168",0.977711081504822,42,"DE","Juveniles","psme",0
"12_168",0.977711081504822,42,"DE","Juveniles","taba",0
"12_168",0.977711081504822,42,"DE","Juveniles","fasy",0
"12_168",0.977711081504822,42,"DE","Juveniles","quro",0
"12_168",0.977711081504822,42,"DE","Juveniles","acca",0
"12_168",0.977711081504822,42,"DE","Juveniles","acpl",0
"12_168",0.977711081504822,42,"DE","Juveniles","acps",0
"12_168",0.977711081504822,42,"DE","Juveniles","algl",0
"12_168",0.977711081504822,42,"DE","Juveniles","alin",0
"12_168",0.977711081504822,42,"DE","Juveniles","alvi",0
"12_168",0.977711081504822,42,"DE","Juveniles","potr",0
"12_168",0.977711081504822,42,"DE","Juveniles","posp",0
"12_168",0.977711081504822,42,"DE","Juveniles","besp",0
"12_168",0.977711081504822,42,"DE","Juveniles","frex",0
"12_168",0.977711081504822,42,"DE","Juveniles","tisp",0
"12_168",0.977711081504822,42,"DE","Juveniles","prav",0
"12_168",0.977711081504822,42,"DE","Juveniles","soau",0
"12_168",0.977711081504822,42,"DE","Juveniles","soto",0
"12_168",0.977711081504822,42,"DE","Juveniles","soar",0
"12_168",0.977711081504822,42,"DE","Juveniles","casa",0
"12_168",0.977711081504822,42,"DE","Juveniles","aehi",0
"12_168",0.977711081504822,42,"DE","Juveniles","cabe",0
"12_168",0.977711081504822,42,"DE","Juveniles","ulsp",0
"12_168",0.977711081504822,42,"DE","Juveniles","rops",0
"12_168",0.977711081504822,42,"DE","Juveniles","saca",0
"12_168",0.977711081504822,42,"DE","Juveniles","juni",0
"12_168",0.977711081504822,42,"DE","Juveniles","jure",0
"12_168",0.977711081504822,42,"DE","Juveniles","qusp",0
"12_168",0.977711081504822,42,"DE","Juveniles","sasp",0
"12_168",0.977711081504822,42,"DE","Juveniles","aial",0
"12_168",0.977711081504822,42,"DE","Juveniles","osca",0
"12_168",0.977711081504822,42,"DE","Juveniles","fror",0
"12_168",0.977711081504822,42,"DE","Juveniles","ilaq",0
"12_168",0.977711081504822,42,"DE","Juveniles","pist",0
"12_168",0.977711081504822,42,"DE","Saplings","piab",0
"12_168",0.977711081504822,42,"DE","Saplings","pisy",0
"12_168",0.977711081504822,42,"DE","Saplings","lade",0
"12_168",0.977711081504822,42,"DE","Saplings","abal",0
"12_168",0.977711081504822,42,"DE","Saplings","psme",0
"12_168",0.977711081504822,42,"DE","Saplings","taba",0
"12_168",0.977711081504822,42,"DE","Saplings","fasy",0
"12_168",0.977711081504822,42,"DE","Saplings","quro",0
"12_168",0.977711081504822,42,"DE","Saplings","acca",0
"12_168",0.977711081504822,42,"DE","Saplings","acpl",0
"12_168",0.977711081504822,42,"DE","Saplings","acps",1000
"12_168",0.977711081504822,42,"DE","Saplings","algl",0
"12_168",0.977711081504822,42,"DE","Saplings","alin",0
"12_168",0.977711081504822,42,"DE","Saplings","alvi",0
"12_168",0.977711081504822,42,"DE","Saplings","potr",0
"12_168",0.977711081504822,42,"DE","Saplings","posp",0
"12_168",0.977711081504822,42,"DE","Saplings","besp",0
"12_168",0.977711081504822,42,"DE","Saplings","frex",0
"12_168",0.977711081504822,42,"DE","Saplings","tisp",0
"12_168",0.977711081504822,42,"DE","Saplings","prav",0
"12_168",0.977711081504822,42,"DE","Saplings","soau",0
"12_168",0.977711081504822,42,"DE","Saplings","soto",0
"12_168",0.977711081504822,42,"DE","Saplings","soar",0
"12_168",0.977711081504822,42,"DE","Saplings","casa",0
"12_168",0.977711081504822,42,"DE","Saplings","aehi",0
"12_168",0.977711081504822,42,"DE","Saplings","cabe",1000
"12_168",0.977711081504822,42,"DE","Saplings","ulsp",0
"12_168",0.977711081504822,42,"DE","Saplings","rops",0
"12_168",0.977711081504822,42,"DE","Saplings","saca",0
"12_168",0.977711081504822,42,"DE","Saplings","juni",0
"12_168",0.977711081504822,42,"DE","Saplings","jure",0
"12_168",0.977711081504822,42,"DE","Saplings","qusp",0
"12_168",0.977711081504822,42,"DE","Saplings","sasp",0
"12_168",0.977711081504822,42,"DE","Saplings","aial",0
"12_168",0.977711081504822,42,"DE","Saplings","osca",0
"12_168",0.977711081504822,42,"DE","Saplings","fror",0
"12_168",0.977711081504822,42,"DE","Saplings","ilaq",0
"12_168",0.977711081504822,42,"DE","Saplings","pist",0
"12_169",0.916476964950562,60,"DE","Juveniles","piab",0
"12_169",0.916476964950562,60,"DE","Juveniles","pisy",0
"12_169",0.916476964950562,60,"DE","Juveniles","lade",0
"12_169",0.916476964950562,60,"DE","Juveniles","abal",0
"12_169",0.916476964950562,60,"DE","Juveniles","psme",0
"12_169",0.916476964950562,60,"DE","Juveniles","taba",0
"12_169",0.916476964950562,60,"DE","Juveniles","fasy",0
"12_169",0.916476964950562,60,"DE","Juveniles","quro",0
"12_169",0.916476964950562,60,"DE","Juveniles","acca",0
"12_169",0.916476964950562,60,"DE","Juveniles","acpl",0
"12_169",0.916476964950562,60,"DE","Juveniles","acps",0
"12_169",0.916476964950562,60,"DE","Juveniles","algl",0
"12_169",0.916476964950562,60,"DE","Juveniles","alin",0
"12_169",0.916476964950562,60,"DE","Juveniles","alvi",0
"12_169",0.916476964950562,60,"DE","Juveniles","potr",0
"12_169",0.916476964950562,60,"DE","Juveniles","posp",0
"12_169",0.916476964950562,60,"DE","Juveniles","besp",0
"12_169",0.916476964950562,60,"DE","Juveniles","frex",0
"12_169",0.916476964950562,60,"DE","Juveniles","tisp",0
"12_169",0.916476964950562,60,"DE","Juveniles","prav",0
"12_169",0.916476964950562,60,"DE","Juveniles","soau",0
"12_169",0.916476964950562,60,"DE","Juveniles","soto",0
"12_169",0.916476964950562,60,"DE","Juveniles","soar",0
"12_169",0.916476964950562,60,"DE","Juveniles","casa",0
"12_169",0.916476964950562,60,"DE","Juveniles","aehi",0
"12_169",0.916476964950562,60,"DE","Juveniles","cabe",0
"12_169",0.916476964950562,60,"DE","Juveniles","ulsp",0
"12_169",0.916476964950562,60,"DE","Juveniles","rops",0
"12_169",0.916476964950562,60,"DE","Juveniles","saca",0
"12_169",0.916476964950562,60,"DE","Juveniles","juni",0
"12_169",0.916476964950562,60,"DE","Juveniles","jure",0
"12_169",0.916476964950562,60,"DE","Juveniles","qusp",0
"12_169",0.916476964950562,60,"DE","Juveniles","sasp",0
"12_169",0.916476964950562,60,"DE","Juveniles","aial",0
"12_169",0.916476964950562,60,"DE","Juveniles","osca",0
"12_169",0.916476964950562,60,"DE","Juveniles","fror",0
"12_169",0.916476964950562,60,"DE","Juveniles","ilaq",0
"12_169",0.916476964950562,60,"DE","Juveniles","pist",0
"12_169",0.916476964950562,60,"DE","Saplings","piab",500
"12_169",0.916476964950562,60,"DE","Saplings","pisy",0
"12_169",0.916476964950562,60,"DE","Saplings","lade",0
"12_169",0.916476964950562,60,"DE","Saplings","abal",0
"12_169",0.916476964950562,60,"DE","Saplings","psme",0
"12_169",0.916476964950562,60,"DE","Saplings","taba",0
